2018.09.05 05:03:00,1.15949,1.15944
2018.09.05 05:04:00,1.1595,1.15945
2018.09.05 05:05:00,1.15948,1.15948
2018.09.05 05:06:00,1.15949,1.15945
2018.09.05 05:07:00,1.15945,1.15937
2018.09.05 05:08:00,1.15936,1.15913
2018.09.05 05:09:00,1.15917,1.15904
2018.09.05 05:10:00,1.15909,1.15905
2018.09.05 05:11:00,1.15909,1.15894
2018.09.05 05:12:00,1.15904,1.15897
2018.09.05 05:13:00,1.159,1.15884
2018.09.05 05:14:00,1.1589,1.15884
2018.09.05 05:15:00,1.15898,1.15894
2018.09.05 05:16:00,1.15912,1.15904
2018.09.05 05:17:00,1.15915,1.15914
2018.09.05 05:18:00,1.15919,1.1591
2018.09.05 05:19:00,1.15923,1.15923
2018.09.05 05:20:00,1.15943,1.15943
2018.09.05 05:21:00,1.15943,1.15929
2018.09.05 05:22:00,1.15929,1.15928
2018.09.05 05:23:00,1.15928,1.15923
2018.09.05 05:24:00,1.15929,1.15924
2018.09.05 05:25:00,1.1594,1.15938
2018.09.05 05:26:00,1.15945,1.15934
2018.09.05 05:27:00,1.15934,1.15928
2018.09.05 05:28:00,1.15932,1.15924
2018.09.05 05:29:00,1.15928,1.15901
2018.09.05 05:30:00,1.15895,1.15882
2018.09.05 05:31:00,1.15889,1.15885
2018.09.05 05:32:00,1.15901,1.15895
2018.09.05 05:33:00,1.15894,1.15887
2018.09.05 05:34:00,1.15895,1.15894
2018.09.05 05:35:00,1.15905,1.15904
2018.09.05 05:36:00,1.15917,1.15916
2018.09.05 05:37:00,1.15915,1.15905
2018.09.05 05:38:00,1.15913,1.15901
2018.09.05 05:39:00,1.15918,1.15916
2018.09.05 05:40:00,1.1593,1.15929
2018.09.05 05:41:00,1.15935,1.15924
2018.09.05 05:42:00,1.15926,1.15926
2018.09.05 05:43:00,1.1593,1.15921
2018.09.05 05:44:00,1.15924,1.15899
2018.09.05 05:45:00,1.15905,1.15894
2018.09.05 05:46:00,1.15909,1.15893
2018.09.05 05:47:00,1.15903,1.15895
2018.09.05 05:48:00,1.15909,1.15903
2018.09.05 05:49:00,1.15903,1.15897
2018.09.05 05:50:00,1.15899,1.15897
2018.09.05 05:51:00,1.15905,1.15901
2018.09.05 05:52:00,1.15935,1.1593
2018.09.05 05:53:00,1.15954,1.1595
2018.09.05 05:54:00,1.15952,1.15948
2018.09.05 05:55:00,1.1595,1.1595
2018.09.05 05:56:00,1.1595,1.15942
2018.09.05 05:57:00,1.15948,1.15944
2018.09.05 05:58:00,1.15942,1.15938
2018.09.05 05:59:00,1.15939,1.15931
2018.09.05 06:00:00,1.15933,1.15895
2018.09.05 06:01:00,1.15918,1.15918
2018.09.05 06:02:00,1.15923,1.15907
2018.09.05 06:03:00,1.15901,1.15882
2018.09.05 06:04:00,1.15882,1.15861
2018.09.05 06:05:00,1.15868,1.15838
2018.09.05 06:06:00,1.15849,1.15842
2018.09.05 06:07:00,1.15842,1.1583
2018.09.05 06:08:00,1.15833,1.15831
2018.09.05 06:09:00,1.15842,1.15831
2018.09.05 06:10:00,1.15853,1.15849
2018.09.05 06:11:00,1.15864,1.15853
2018.09.05 06:12:00,1.15853,1.15847
2018.09.05 06:13:00,1.15863,1.15845
2018.09.05 06:14:00,1.15847,1.15823
2018.09.05 06:15:00,1.15852,1.15849
2018.09.05 06:16:00,1.15861,1.15851
2018.09.05 06:17:00,1.1585,1.1583
2018.09.05 06:18:00,1.15836,1.15829
2018.09.05 06:19:00,1.15835,1.15832
2018.09.05 06:20:00,1.15839,1.1583
2018.09.05 06:21:00,1.15831,1.15787
2018.09.05 06:22:00,1.1579,1.15771
2018.09.05 06:23:00,1.15777,1.15775
2018.09.05 06:24:00,1.15777,1.15762
2018.09.05 06:25:00,1.15773,1.15749
2018.09.05 06:26:00,1.15755,1.15726
2018.09.05 06:27:00,1.15738,1.15722
2018.09.05 06:28:00,1.15729,1.15718
2018.09.05 06:29:00,1.1572,1.15704
2018.09.05 06:30:00,1.1572,1.15715
2018.09.05 06:31:00,1.15721,1.15718
2018.09.05 06:32:00,1.15744,1.15739
2018.09.05 06:33:00,1.15743,1.15737
2018.09.05 06:34:00,1.15748,1.15731
